Account,Id,false
Account,IsDeleted,false
Account,MasterRecordId,false
Account,Name,false
Account,Type,false
Account,RecordTypeId,false
Account,ParentId,false
Account,BillingStreet,false
Account,BillingCity,false
Account,BillingState,false
Account,BillingPostalCode,false
Account,BillingCountry,false
Account,BillingLatitude,false
Account,BillingLongitude,false
Account,BillingGeocodeAccuracy,false
Account,ShippingStreet,false
Account,ShippingCity,false
Account,ShippingState,false
Account,ShippingPostalCode,false
Account,ShippingCountry,false
Account,ShippingLatitude,false
Account,ShippingLongitude,false
Account,ShippingGeocodeAccuracy,false
Account,Phone,false
Account,Fax,false
Account,AccountNumber,false
Account,Website,false
Account,PhotoUrl,false
Account,Sic,false
Account,Industry,false
Account,AnnualRevenue,false
Account,NumberOfEmployees,false
Account,Ownership,false
Account,TickerSymbol,false
Account,Description,false
Account,Rating,false
Account,Site,false
Account,OwnerId,false
Account,CreatedDate,false
Account,CreatedById,false
Account,LastModifiedDate,false
Account,LastModifiedById,false
Account,SystemModstamp,false
Account,LastActivityDate,false
Account,LastViewedDate,false
Account,LastReferencedDate,false
Account,IsCustomerPortal,false
Account,Jigsaw,false
Account,JigsawCompanyId,false
Account,AccountSource,false
Account,SicDesc,false
Account,ConnectionReceivedId,false
Account,ConnectionSentId,false
Account,A_M_Best_Rating__c,false
Account,Active__c,false
Claim__c,NCCI_Type_Code__c,false,
Claim__c,Nature_General__c,false,
Claim__c,Nature_SRC__c,false,
Claim__c,Nature__c,false,
Claim__c,Net_Incurred__c,false,
Claim__c,Net_Outstanding__c,false,
Claim__c,Net_Paid__c,false,
Claim__c,Claim_ID__c,false,
Claim__c,Number_of_Dependents__c,false,
Claim__c,OSHA_Accident_Location__c,false,
Claim__c,OSHA_Classification__c,false,
Claim__c,OSHA_Injury_Type__c,false,
Claim__c,OSHA_Log_Number__c,false,
Claim__c,OSHA_Privacy_Case__c,false,
Claim__c,OSHA_Recordable__c,false,
Claim__c,OSHA_Severity__c,false,
Claim__c,Claim_Investigator__c,false,
Claim__c,daysPastWithoutAction__c,false,
Claim__c,Occurrence_Number__c,false,
Claim__c,Offsite_Medical_Treatment__c,false,
Claim__c,Outstanding__c,false,
Claim__c,Part_General__c,false,
Claim__c,Part_SRC__c,false,
Claim__c,Part__c,false,
Claim__c,Percent_Impairment__c,false,
Claim__c,Trial__c,false,
Claim__c,Policy_Effective_Date__c,false,
Claim__c,Policy_Expiration_Date__c,false,
Claim__c,Policy_Lookup__c,false,
Claim__c,Policy_Number__c,false,
Claim__c,Policy_Section_Lookup__c,false,
Claim__c,Policy_Subsection_Lookup__c,false,
Claim__c,Product__c,false,
Claim__c,Property_Damage_Description__c,false,
Claim__c,Property_Description__c,false,
Claim__c,Claim_Open_Days_Flag__c,false,
Claim__c,Claim_Sequence__c,false,
Claim__c,Claimant_Attorney_Name__c,false,
Claim__c,Claimant_Lookup__c,false,
Claim__c,Purpose_of_Leave__c,false,
Claim__c,Client_Report_Lag_Performance__c,false,
Claim__c,Conflict_Confidential_Is_Changed__c,false,
Claim__c,Coverage_Verified__c,false,
Claim__c,Relationship_to_Employee__c,false,
Claim__c,Currency_Code__c,false,
Claim__c,Report_Lag__c,false,
Claim__c,Current_User_Profile__c,false,
Claim__c,Restricted_Days__c,false,
Claim__c,Restrictions_Permanent__c,false,
Claim__c,Return_to_Work_Conditions__c,false,
Claim__c,Saturday_Work_Hours__c,false,
Claim__c,Send_Status_Email__c,false,
Claim__c,Severity__c,false,
Claim__c,Site__c,false,
Claim__c,Source_General__c,false,
Claim__c,Source_SRC__c,false,
Claim__c,Source__c,false,
Claim__c,State_Claim_Number__c,false,
Claim__c,State_Fund_Recov_Indicator__c,false,
Claim__c,State_of_Employment__c,false,
Claim__c,State_of_Jurisdiction__c,false,
Claim__c,Status_Closed_Count__c,false,
Claim__c,Status_Count__c,false,
Claim__c,Status_Open_Count__c,false,
Claim__c,Status_Requested__c,false,
Claim__c,Status_SRC__c,false,
Claim__c,Status__c,false,
Claim__c,Submit_to_TPA__c,false,
Claim__c,Subrogation_Indicator__c,false,
Claim__c,Sunday_Work_Hours__c,false,
Claim__c,Supervisor_ID__c,false,
Claim__c,Supervisor_Notified__c,false,
Claim__c,Surgery_Required__c,false,
Claim__c,Surgery_Type__c,false,
Claim__c,TPA_Carrier_Account_Code__c,false,
Claim__c,DS_Bypass_Void__c,false,
Claim__c,TPA_Carrier__c,false,
Claim__c,TPA_Report_Lag__c,false,
Claim__c,Takeover_Indicator__c,false,
Claim__c,Termination_File_Sent__c,false,
Claim__c,Third_Party_Insurance_Co__c,false,
Claim__c,Third_Party_Policy_Number__c,false,
Claim__c,Thursday_Work_Hours__c,false,
Claim__c,Adjuster_Lookup__c,false,
Claim__c,Data_Load_Flag__c,false,
Claim__c,Treated_in_Emergency_Room__c,false,
Claim__c,Treatment_Plan__c,false,
Claim__c,Tuesday_Work_Hours__c,false,
Claim__c,Twelve_Hour_Shifts__c,false,
Claim__c,Vehicle_Damage_Description__c,false,
Claim__c,Vehicle_Fleet_Number__c,false,
Claim__c,Vehicle_Id_Number__c,false,
Claim__c,Vehicle_Location__c,false,
Claim__c,Black_Swan_Claim__c,false,
Claim__c,Vehicle_Make__c,false,
Claim__c,Vehicle_Model__c,false,
Claim__c,Vehicle_Plate_Number__c,false,
Claim__c,Vehicle_Plate_State__c,false,
Claim__c,Vehicle_Towed__c,false,
Claim__c,Vehicle_Year__c,false,
Claim__c,Vendor__c,false,
Claim__c,Data_Source_Code__c,false,
Claim__c,Wednesday_Work_Hours__c,false,
Claim__c,Work_Related__c,false,
Claim__c,Work_Restrictions__c,false,
Claim__c,Work_Schedule__c,false,
Claim__c,Data_Source_Information__c,false,
Claim__c,Data_Source__c,false,
Claim__c,Date_Claim_Transmitted_to_LSS__c,false,
Claim__c,MCIC_Policy_Origin_Code__c,false,
Claim__c,Expense_Incurred__c,false,
Claim__c,Expense_Paid__c,false,
Claim__c,Indemnity_PD_Incurred__c,false,
Claim__c,Indemnity_PD_Paid__c,false,
Claim__c,Days_Since_Last_Case_Note_Update__c,false,
Claim__c,Medical_BI_Incurred__c,false,
Claim__c,Medical_BI_Paid__c,false,
Claim__c,Recovery_Received__c,false,
Claim__c,Loc_Level2__c,false,
Claim__c,Loc_Level3__c,false,
Claim__c,Loc_Level4__c,false,
Claim__c,Loc_Level5__c,false,
Claim__c,Location_Name__c,false,
Claim__c,Claimant_Law_Firm__c,false,
Claim__c,Date_Claimant_Contacted__c,false,
Claim__c,Benchmark_Results__c,false,
Claim__c,Date_MIF_Application_Submitted__c,false,
Claim__c,Date_Of_LossCalculated__c,false,
Claim__c,Duration_Results__c,false,
Claim__c,Duration_Status__c,false,
Claim__c,Defense_Counsel__c,false,
Claim__c,Adjuster_Name__c,false,
Claim__c,Description_of_Loss_Background__c,false,
Claim__c,Diary_Status_for_Closed_Claims__c,false,
Claim__c,Facility_Code_as_TBD__c,false,
Claim__c,Has_Pending_LSS_Invoices__c,false,
Claim__c,Late_Report_Flag__c,false,
Claim__c,Late_Report__c,false,
Claim__c,Law_Enforcement_Agency__c,false,
Claim__c,Fatality_Flag__c,false,
Claim__c,Maximum_Duration__c,false,
Claim__c,Minimum_Duration__c,false,
Claim__c,Optimal_Duration__c,false,
Claim__c,Field_Type_Updated__c,false,
Claim__c,ICD9_10_Code_Text__c,false,
Claim__c,Predicted_Days_of_Disability__c,false,
Claim__c,Predicted_Status_Flag__c,false,
Claim__c,Predicted_Status__c,false,
Claim__c,RTW_Status_Requested__c,false,
Claim__c,ICD_9_10_Diagnosis__c,false,
Claim__c,Supervisor_Email__c,false,
Claim__c,Time_Employee_Began_Work__c,false,
Claim__c,Implementation_Status__c,false,
Claim__c,Incident_Count__c,false,
Claim__c,Weather_Conditions__c,false,
Claim__c,Incident_Location__c,false,
Claim__c,Incident_to_Claim_Date__c,false,
Claim__c,Incurred__c,false,
Claim__c,Initial_Reserve_Set_up_Date__c,false,
Claim__c,Insured__c,false,
Claim__c,Trial_Date__c,false,
Claim__c,AMC_PRC_Alignment_Follow_Up_Meeting_Date__c,false,
Claim__c,Is_Validated__c,false,
Claim__c,Last_Policy_Verification_Date_and_Time__c,false,
Claim__c,Litigation_Flag__c,false,
Claim__c,Load_Evaluation_Date__c,false,
Claim__c,Load_Expense_Incurred__c,false,
Claim__c,Load_Expense_Outstanding__c,false,
Claim__c,Load_Expense_Paid__c,false,
Claim__c,Load_Import_Record__c,false,
Claim__c,Load_Indemnity_PD_Incurred__c,false,
Claim__c,Load_Indemnity_PD_Outstanding__c,false,
Claim__c,Load_Indemnity_PD_Paid__c,false,
Claim__c,Load_Insert_Batch_Key__c,false,
Claim__c,Load_Medical_BI_Incurred__c,false,
Claim__c,Load_Medical_BI_Outstanding__c,false,
Claim__c,Load_Medical_BI_Paid__c,false,
Claim__c,Load_Recovery_Paid__c,false,
Claim__c,Load_Status__c,false,
Claim__c,Load_Update_Batch_Key__c,false,
Claim__c,Loss_Day__c,false,
Claim__c,MCIC_AMC_Node_Formula__c,false,
Claim__c,MCIC_Adjuster_EID__c,false,
Claim__c,MCIC_Age_of_Dependents__c,false,
Claim__c,MCIC_Annual_Earnings__c,false,
Claim__c,MCIC_Bill_Write_Off_Amount__c,false,
Claim__c,MCIC_Bill_Write_Off__c,false,
Claim__c,MCIC_Bypass_Save_Rules__c,false,
Claim__c,MCIC_CP_Claim__c,false,
Claim__c,MCIC_Case_Sub_Category__c,false,
Claim__c,MCIC_Case_Type__c,false,
Claim__c,MCIC_Change_Claim_Type_List__c,false,
Claim__c,MCIC_Claim_History_Short_Summary__c,false,
Claim__c,MCIC_Claim_ID__c,false,
Claim__c,MCIC_Claim_Number__c,false,
Claim__c,MCIC_Claim_Reopen_Date__c,false,
Claim__c,MCIC_Claim_Status__c,false,
Claim__c,MCIC_Claimant_Atty_Address_Line_1__c,false,
Claim__c,MCIC_Claimant_Atty_Address_Line_2__c,false,
Claim__c,MCIC_Claimant_Atty_City__c,false,
Claim__c,MCIC_Claimant_Atty_EID__c,false,
Claim__c,MCIC_Claimant_Atty_Fax__c,false,
Claim__c,MCIC_Claimant_Atty_Firm__c,false,
Claim__c,MCIC_Claimant_Atty_First_Name__c,false,
Claim__c,MCIC_Claimant_Atty_Last_Name__c,false,
Claim__c,MCIC_Claimant_Atty_Phone__c,false,
Claim__c,MCIC_Claimant_Atty_Postal_Code__c,false,
Claim__c,MCIC_Claimant_Atty_State__c,false,
Claim__c,MCIC_Claimant_EID__c,false,
Claim__c,MCIC_Claimant_Race__c,false,
Claim__c,MCIC_Claimant_Type__c,false,
Claim__c,MCIC_Clinical_Division_For_PSLP__c,false,
Claim__c,MCIC_Comments__c,false,
Claim__c,MCIC_Confidential_Claim__c,false,
Claim__c,MCIC_Conflict_of_Interest_Claim__c,false,
Claim__c,MCIC_Cost_Net__c,false,
Claim__c,MCIC_Coverage_Major_Change__c,false,
Claim__c,MCIC_Date_File_Received_from_MCAE__c,false,
Claim__c,MCIC_Date_File_Requested_from_MCAE__c,false,
Claim__c,MCIC_Date_First_Reported_to_Reinsurers__c,false,
Claim__c,MCIC_Date_Plaintiff_Accepted_into_MIF__c,false,
Claim__c,MCIC_Date_Reported__c,false,
Claim__c,MCIC_Date_of_File_Setup_at_MCIC__c,false,
Claim__c,MCIC_Date_of_Resolution__c,false,
Claim__c,Number_of_Reserve_Worksheets__c,false,
Claim__c,MCIC_Description_of_Loss_Summary__c,false,
Claim__c,MCIC_Error_Date__c,false,
Claim__c,MCIC_Estimated_Date_1st_Indemnity_Pymnt__c,false,
Claim__c,MCIC_File_Number__c,false,
Claim__c,MCIC_Grace_Period_Expired__c,false,
Claim__c,MCIC_Grace_Period_Financials_Expired__c,false,
Claim__c,MCIC_Grace_Period_Time_Expired__c,false,
Claim__c,MCIC_Gross_Occurrence_Incurred__c,false,
Claim__c,MCIC_Handler__c,false,
Claim__c,MCIC_Health_Insurance_Type__c,false,
Claim__c,MCIC_Health_Medical_Insurer_Lien__c,false,
Claim__c,MCIC_High_Severity_Claim_Status__c,false,
Claim__c,MCIC_High_Severity_Claim_Type__c,false,
Claim__c,MCIC_Incident_Type__c,false,
Claim__c,MCIC_Insrd_Agg_Indem_Limit_Delta__c,false,
Claim__c,MCIC_Insrd_Agg_exp_Limit_Delta__c,false,
Claim__c,MCIC_Insurance_Category_Group__c,false,
Claim__c,MCIC_Insurance_Summary__c,false,
Claim__c,MCIC_Investigator__c,false,
Claim__c,MCIC_JHHS_Division__c,false,
Claim__c,MCIC_JHHS_Liability__c,false,
Claim__c,MCIC_JHU_Liability__c,false,
Claim__c,MCIC_JH_H_Claim_Type__c,false,
Claim__c,MCIC_JH_H_Location__c,false,
Claim__c,MCIC_JH_Panel_Chairman_Comments__c,false,
Claim__c,MCIC_LPT_Case_Reference__c,false,
Claim__c,MCIC_LPT_Claim__c,false,
Claim__c,MCIC_LSS_Claim__c,false,
Claim__c,MCIC_LSS_Error_Message__c,false,
Claim__c,MCIC_Logged_In_User_Is_Read_Only__c,false,
Claim__c,MCIC_MIF_Allocation_Percent__c,false,
Claim__c,MCIC_MIF_Case__c,false,
Claim__c,MCIC_MIF_Comments__c,false,
Claim__c,MCIC_Medical_Record_Number__c,false,
Claim__c,MCIC_Medical_Record_Requested_by_Clmnt__c,false,
Claim__c,MCIC_NYH_Comment__c,false,
Claim__c,MCIC_NYH_DOH_Report_Date__c,false,
Claim__c,MCIC_NYH_DOH_Reported__c,false,
Claim__c,MCIC_Next_Layer__c,false,
Claim__c,MCIC_Other_Claimant_Concerns__c,false,
Claim__c,MCIC_PBY_Site__c,false,
Claim__c,MCIC_POLICY_ID_SRC__c,false,
Claim__c,MCIC_Policy_Certification_Number__c,false,
Claim__c,MCIC_Policy_Coverage_History__c,false,
Claim__c,MCIC_Policy_Effective_Date_Formula__c,false,
Claim__c,MCIC_Policy_Expiration_Date_Formula__c,false,
Claim__c,MCIC_Policy_Hier_Claim_Limit_Outstanding__c,false,
Claim__c,MCIC_Policy_Hierarchy_Claim_Limit__c,false,
Claim__c,MCIC_Policy_Hierarchy__c,false,
Claim__c,MCIC_Policy_Limit_Flag__c,false,
Claim__c,MCIC_Policy_Record_Type__c,false,
Claim__c,MCIC_Policy_SubSection_Claim_Limit__c,false,
Claim__c,MCIC_Policy_Sub_Section_Aggregate_Limit__c,false,
Claim__c,MCIC_Policy_Verified_By_User__c,false,
Claim__c,MCIC_Pre_Historical_Claim__c,false,
Claim__c,MCIC_Primary_Cause_of_Loss_General__c,false,
Claim__c,MCIC_Primary_Cause_of_Loss__c,false,
Claim__c,MCIC_RCA_Number__c,false,
Claim__c,MCIC_RMX_Added_By_User__c,false,
Claim__c,MCIC_RMX_Date_Added__c,false,
Claim__c,MCIC_RMX_Date_Last_Updated__c,false,
Claim__c,MCIC_RMX_Division_EID_SRC__c,false,
Claim__c,MCIC_RMX_Policy_Coverage_Key__c,false,
Claim__c,MCIC_RMX_Updated_By_User__c,false,
Claim__c,MCIC_Record_Created_By__c,false,
Claim__c,MCIC_Record_Created_Date__c,false,
Claim__c,MCIC_Record_Modified_By__c,false,
Claim__c,MCIC_Record_Modified_Date__c,false,
Claim__c,MCIC_Resident_Involved__c,false,
Claim__c,MCIC_Resolution_Amount_Gross__c,false,
Claim__c,MCIC_Resolution_Method__c,false,
Claim__c,MCIC_Return_Date__c,false,
Claim__c,MCIC_Risk_Pool__c,false,
Claim__c,MCIC_Root_Cause_Analysis_Number__c,false,
Claim__c,MCIC_Sentinel_Event__c,false,
Claim__c,MCIC_Settlement_Lien_Amount__c,false,
Claim__c,MCIC_Settlement_Lien__c,false,
Claim__c,MCIC_Source_of_Report__c,false,
Claim__c,MCIC_Status_SRC__c,false,
Claim__c,MCIC_Status__c,false,
Claim__c,MCIC_Storage_Box_Number__c,false,
Claim__c,MCIC_Test_Formula_Field__c,false,
Claim__c,MCIC_Transmission_Accepted_by_LSS__c,false,
Claim__c,MCIC_UR_1st_Proc_Date__c,false,
Claim__c,MCIC_UR_2nd_Proc_Code__c,false,
Claim__c,MCIC_UR_2nd_Proc_Date__c,false,
Claim__c,MCIC_UR_Claimant_Pay_Status__c,false,
Claim__c,MCIC_UR_Expense_Debit_Acc__c,false,
Claim__c,MCIC_UR_OHSM_Number__c,false,
Claim__c,MCIC_UR_Percent_Debit__c,false,
Claim__c,MCIC_UR_Reserve_Report_Date__c,false,
Claim__c,MCIC_UR_Rochester_Location__c,false,
Claim__c,CLEAR__c,false,
Claim__c,Special_Claim_Type__c,true,;
Claim__c,MCIC_Yale_Institution__c,false,
Claim__c,Matter_ID__c,false,
Claim__c,Barriers_to_Disclosure_Resolution__c,true,;
Claim__c,NY_State_DOH_Number__c,false,
Claim__c,Occupation__c,false,
Claim__c,Occurrence_Claim_Made_Date__c,false,
Claim__c,Occurrence_Date_of_Loss_Formula__c,false,
Claim__c,Occurrence_Date_of_Loss__c,false,
Claim__c,Occurrence_Status_Formula__c,false,
Claim__c,Occurrence_Status__c,false,
Claim__c,Occurrence__c,false,
Claim__c,Owner_Name__c,false,
Claim__c,Policy_Section_Occurrence__c,false,
Claim__c,Policy_Sub_Section_Occurrence_Limit__c,false,
Claim__c,Property_SRC__c,false,
Claim__c,Region__c,false,
Claim__c,Release_Signed__c,false,
Claim__c,Request_Sent_to_Admin__c,false,
Claim__c,Reserve_Set__c,false,
Claim__c,Risk_Pool__c,false,
Claim__c,Search_Claim__c,false,
Claim__c,Self_Administered__c,false,
Claim__c,Special_Claim_Category__c,false,
Claim__c,Date_Internal_Review_Completed__c,false,
Claim__c,TPA_Report_Flag__c,false,
Claim__c,Transmission_File_Name__c,false,
Claim__c,Void_Dt__c,false,
Claim__c,claim_closed__c,false,
Claim__c,gLocation__Latitude__s,false,
Claim__c,gLocation__Longitude__s,false,
Claim__c,Claim_Representative_Staff__c,false,
Claim__c,Clinical_Division_Allocation__c,false,
Claim__c,Facility_Allocation__c,false,
Claim__c,IPR_without_Rejected_status__c,false,
Claim__c,ISO_Allocation__c,false,
Claim__c,MCIC_Claim_Investigator_Staff__c,false,
Claim__c,MCIC_Count_TBD_Allocations__c,false,
Claim__c,MCIC_IPR_Count__c,false,
Claim__c,MCIC_IPR_Draft_Pending_Approval_Count__c,false,
Claim__c,MCIC_Pending_Payments__c,false,
Claim__c,MCIC_RSW_Count__c,false,
Claim__c,MCIC_RSW_Pending_Approval_Count__c,false,
Claim__c,MCIC_no_of_01_MCIC_Rostered_Insured__c,false,
Claim__c,MCIC_no_of_02_MCIC_Insured_Entity__c,false,
Claim__c,MCIC_no_of_03_MCIC_Non_Rostered_Insured__c,false,
Claim__c,MCIC_no_of_04_Non_MCIC_Insured__c,false,
Claim__c,No_Of_Litigation_Records__c,false,
Claim__c,Number_of_Approved_Reserve_Worksheets__c,false,
Claim__c,Number_of_Defendant__c,false,
Claim__c,Primary_Claimant_Count__c,false,
Claim__c,Recovery_Paid_Curr1__c,false,
Claim__c,Recovery_Paid_Curr2__c,false,
Claim__c,Transaction_Count__c,false,
Claim__c,Transaction_without_void_status__c,false,
Claim__c,Freeze__c,false,
Claim__c,Gross_Paid_Curr1__c,false,
Claim__c,MCIC_Claim_Missing_Mandatory_Info__c,false,
Claim__c,MCIC_Medicare_ICD10_Codes__c,false,
Claim__c,MCIC_Risk_Entity__c,false,
Claim__c,Net_Paid_Curr1__c,false,
Claim__c,Claim_Transaction_Pending_Approval__c,false,
Claim__c,Expense_Paid_Curr1__c,false,
Claim__c,Expense_Paid_Curr2__c,false,
Claim__c,Indemnity_Paid_Curr1__c,false,
Claim__c,Indemnity_Paid_Curr2__c,false,
Claim__c,Medical_Paid_Curr1__c,false,
Claim__c,Last_Case_Note_Update_Date__c,false,
Claim__c,Defendant_Attorney_Name__c,false,
Claim__c,Defendant_Law_Firm__c,false,
Claim__c,Freeze_Claims__c,false,
Claim__c,High_Value_Claim__c,false,
Claim__c,BSC_claims_only__c,false,
Claim__c,Claims_Black_Swan_Claim_Comment__c,false,
Claim__c,Claims_Black_Swan_Claim__c,false,
Claim__c,Claims_Reinsurance_Summary__c,false,
Claim__c,Claims_Trial_Comment__c,false,
Claim__c,MCIC_Bypass_CCC_Save_Rules__c,false,
Claim__c,MCIC_YNHH_Liability__c,false,
Claim__c,MCIC_YSM_Liability__c,false,
Claim__c,SC_Black_Swan_Batch__c,false,
Claim__c,SC_HVC_Category__c,false,
Claim__c,NYS_Revival_Discovery_Cancer__c,false,
Claim__c,Date_of_Disclosure__c,false,
Claim__c,Coverage_type_Abv__c,false,
Claim__c,Closed_Open_Resolved_Claim_Count__c,false,
Claim__c,Lead_Claim__c,false,
Claim__c,Open_Claim_Count__c,false,
Claim__c,Record_Count__c,false,
Claim__c,Request_Type__c,false,
Claim__c,Primary_Policy_Limit__c,false,
Claim__c,Secondary_Policy_Limit__c,false,
Claim__c,Department_Org_Hierarchy__c,false,
Claim__c,NYPH_Org_Hierarchy__c,false,
Claim__c,Org_Hierarchy__c,false,
Claim__c,Demand__c,false,
Claim__c,Update_for_Reinsurers__c,false,
Claim__c,AMC_PRC_Alignment_Meeting_Date__c,false,
Claim__c,Date_First_reported_to_Reinsurers_as_HVC__c,false,
Claim__c,HVC_Kick_off_meeting_Communication_Date__c,false,
Claim__c,PSLP_Claims_Alignment_PRC_Category__c,false,
Claims_Made_Exposure__c,Id,false,
Claims_Made_Exposure__c,IsDeleted,false,
Claims_Made_Exposure__c,Name,false,
Claims_Made_Exposure__c,CreatedDate,false,
Claims_Made_Exposure__c,CreatedById,false,
Claims_Made_Exposure__c,LastModifiedDate,false,
Claims_Made_Exposure__c,LastModifiedById,false,
Claims_Made_Exposure__c,SystemModstamp,false,
Claims_Made_Exposure__c,LastViewedDate,false,
Claims_Made_Exposure__c,LastReferencedDate,false,
Claims_Made_Exposure__c,ConnectionReceivedId,false,
Claims_Made_Exposure__c,ConnectionSentId,false,
Claims_Made_Exposure__c,Entity_Summary__c,false,
Claims_Made_Exposure__c,Audit_Type__c,false,
Claims_Made_Exposure__c,Audit__c,false,
Claims_Made_Exposure__c,Comments__c,false,
Claims_Made_Exposure__c,Entity_Annual_Dataset__c,false,
Claims_Made_Exposure__c,Entity_Rollup__c,false,
Claims_Made_Exposure__c,MCIC_Key__c,false,
Claims_Made_Exposure__c,Missing_Values__c,false,
Claims_Made_Exposure__c,Premium_rollup__c,false,
Claims_Made_Exposure__c,Previous_CME__c,false,
Claims_Made_Exposure__c,Previous_Exposure__c,false,
Claims_Made_Exposure__c,Status__c,false,
Claims_Made_Exposure__c,Sync_Records__c,false,
Claims_Made_Exposure__c,Total_Claims_Made_Exposures_for_rollup__c,false,
Claims_Made_Exposure__c,Records_with_Missing_Values__c,false,
Claims_Made_Exposure__c,Audit_As_Of_Date__c,false,
Claims_Made_Exposure__c,Audit_Type_formula__c,false,
Claims_Made_Exposure__c,Claims_Made_Exposures_1__c,false,
Claims_Made_Exposure__c,Claims_Made_Exposures_2__c,false,
Claims_Made_Exposure__c,Claims_Made_Exposures_3__c,false,
Claims_Made_Exposure__c,Claims_Made_Exposures_4__c,false,
Claims_Made_Exposure__c,Claims_Made_Exposures_5__c,false,
Claims_Made_Exposure__c,Claims_Made_Exposures_6__c,false,
Claims_Made_Exposure__c,Claims_Made_Exposures_7__c,false,
Claims_Made_Exposure__c,Claims_Made_Exposures_8__c,false,
Claims_Made_Exposure__c,Claims_Made_Exposures_9__c,false,
Claims_Made_Exposure__c,Claims_Made_Exposures__c,false,
Claims_Made_Exposure__c,Claims_Made_Factor_1__c,false,
Claims_Made_Exposure__c,Claims_Made_Factor_2__c,false,
Claims_Made_Exposure__c,Claims_Made_Factor_3__c,false,
Claims_Made_Exposure__c,Claims_Made_Factor_4__c,false,
Claims_Made_Exposure__c,Claims_Made_Factor_5__c,false,
Claims_Made_Exposure__c,Claims_Made_Factor_6__c,false,
Claims_Made_Exposure__c,Claims_Made_Factor_7__c,false,
Claims_Made_Exposure__c,Claims_Made_Factor_8__c,false,
Claims_Made_Exposure__c,Claims_Made_Factor_9__c,false,
Claims_Made_Exposure__c,Claims_Made_Factor__c,false,
Claims_Made_Exposure__c,Exposures_1__c,false,
Claims_Made_Exposure__c,Exposures_2__c,false,
Claims_Made_Exposure__c,Exposures_3__c,false,
Claims_Made_Exposure__c,Exposures_4__c,false,
Claims_Made_Exposure__c,Exposures_5__c,false,
Claims_Made_Exposure__c,Exposures_6__c,false,
Claims_Made_Exposure__c,Exposures_7__c,false,
Claims_Made_Exposure__c,Exposures_8__c,false,
Claims_Made_Exposure__c,Exposures_9__c,false,
Claims_Made_Exposure__c,Exposures__c,false,
Claims_Made_Exposure__c,Incident_Year_1__c,false,
Claims_Made_Exposure__c,Incident_Year_2__c,false,
Claims_Made_Exposure__c,Incident_Year_3__c,false,
Claims_Made_Exposure__c,Incident_Year_4__c,false,
Claims_Made_Exposure__c,Incident_Year_5__c,false,
Claims_Made_Exposure__c,Incident_Year_6__c,false,
Claims_Made_Exposure__c,Incident_Year_7__c,false,
Claims_Made_Exposure__c,Incident_Year_8__c,false,
Claims_Made_Exposure__c,Incident_Year_9__c,false,
Claims_Made_Exposure__c,Incident_Year__c,false,
Claims_Made_Exposure__c,Increased_Limit_Factor__c,false,
Claims_Made_Exposure__c,Policy_Year__c,false,
Claims_Made_Exposure__c,Premium__c,false,
Claims_Made_Exposure__c,Total_Claims_Made_Exposures__c,false,
Claims_Made_Exposure__c,Total__c,false,
Claims_Made_Exposure__c,txtIncident_Year__c,false,
Claims_Made_Exposure__c,txtPolicy_Year__c,false,
Claims_Made_Exposure__c,Exposures_Rollup__c,false,
Claims_Made_Exposure__c,Hospital_Exposures__c,false,
Claims_Made_Exposure__c,Total_FTE__c,false,
Claims_Made_Exposure__c,Total_Physician_Exposures__c,false,
Claims_Staff__c,Id,false,
Claims_Staff__c,IsDeleted,false,
Claims_Staff__c,Name,false,
Claims_Staff__c,CreatedDate,false,
Claims_Staff__c,CreatedById,false,
Claims_Staff__c,LastModifiedDate,false,
Claims_Staff__c,LastModifiedById,false,
Claims_Staff__c,SystemModstamp,false,
Claims_Staff__c,LastActivityDate,false,
Claims_Staff__c,ConnectionReceivedId,false,
Claims_Staff__c,ConnectionSentId,false,
Claims_Staff__c,Claim__c,false,
Claims_Staff__c,Account__c,false,
Claims_Staff__c,Bypass_Save_Rules__c,false,
